Comp_ID,ES_ID,Study_ID,FirstAuthor,Year,Journal,Volume,Species_ID,CommonName,Genus,Species,animal,Model,Strain,Sex,Repro,FoodSched,Type,AL,CV1,Prots1,Carbs1,Fats1,Intake,CI1,Age1,N1,LT25contr,LT50contr,LT75contr,CR,CV2,c_nCR,c_CR,CI2,c_aCR,Prots2,Carbs2,Fats2,Age2,N2,Page,Prots,PD25,PD50,PD75,c_LT25_logHR,c_LT25_varlogHR,c_LT50_logHR,c_LT50_varlogHR,c_LT75_logHR,c_LT75_varlogHR,c_LT2550_logHR,c_LT2550_varlogHR,c_LT5075_logHR,c_LT5075_varlogHR,c_all_logHR,c_all_varlogHR,Notes_control,Notes_treatment
Comp0405,Exp0222,Paper155,Chippindale,1993,J EVOLUTION BIOL,6,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,IV-C,F,1,D,FC,0,11.93,48.3,38.6,13.1,0,,12,200,36.01,44.31,53.23,0.1,1.19,0.1,0.1,,,48.3,38.6,13.1,12,200,0.249947928,0.483,29.57,50,68.31,0.167,0.037,0,0.02,-0.093,0.014,-0.138,0.044,-0.309,0.046,-0.073,0.014,control - C-female high,C-female low
Comp0406,Exp0223,Paper155,Chippindale,1993,J EVOLUTION BIOL,6,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,IV-D,F,1,D,FC,0,11.93,48.3,38.6,13.1,0,,12,200,35.69,47.39,59.6,0.1,1.19,0.1,0.1,,,48.3,38.6,13.1,12,200,0.251625079,0.483,21.48,40.49,57.04,-0.151,0.043,-0.21,0.022,-0.272,0.015,-0.318,0.045,-0.585,0.049,-0.343,0.015,control - D-female high,D-female low
Comp0473,Exp0258,Paper179,Ja,2009,P NATL ACAD SCI USA,106,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,M,1,D,FC,0,3261.5,32.3,67.7,0,1,0.163,8,20,18.35,20.95,25.76,0.25,815.4,0.25,0.85,0.14,0.85,32.3,67.7,0,8,20,0.303605313,0.323,8.83,29.68,44.87,-0.956,0.591,-0.51,0.251,-0.503,0.167,-0.379,0.44,-0.85,0.512,-0.7,0.169,"Yeast extract + sucrose diet, without water supplementation",
Comp0476,Exp0259,Paper179,Ja,2009,P NATL ACAD SCI USA,106,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,M,1,D,FC,0,3261.5,35.2,67.7,0,1,0.163,8,20,24.47,27.11,31.78,0.25,815.4,0.25,0.85,0.14,0.85,35.2,67.7,0,8,20,0.246381275,0.352,24.64,50.35,77.11,-0.015,0.403,0.007,0.199,0.028,0.131,0.023,0.394,0.075,0.386,0.029,0.131,"Yeast extract + sucrose diet, with water supplementation",
Comp0477,Exp0260,Paper179,Ja,2009,P NATL ACAD SCI USA,106,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,M,1,D,FC,0,4856.7,35.2,67.7,3.2,1,0.184,8,20,28.09,34.31,37.13,0.5,2428.3,0.5,0.64,0.12,0.64,35.2,67.7,3.2,8,20,0.221668052,0.352,9.48,22.11,50.53,-0.9,0.58,-0.774,0.277,-0.39,0.159,-0.852,0.536,-0.323,0.393,-0.646,0.163,"Brewers yeast + sucrose diet, without water supplementation",
Comp0478,Exp0261,Paper179,Ja,2009,P NATL ACAD SCI USA,106,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,M,1,D,FC,0,4856.7,35.2,67.7,3.2,1,1.865,8,20,33.43,40.85,45.86,0.5,2428.3,0.5,0.66,1.24,0.66,35.2,67.7,3.2,8,20,0.19309679,0.352,24.29,44.72,59.86,-0.029,0.406,-0.111,0.211,-0.225,0.148,-0.211,0.44,-0.593,0.5,-0.258,0.148,"Brewers yeast + sucrose diet, with water supplementation",
Comp0479,Exp0262,Paper179,Ja,2009,P NATL ACAD SCI USA,106,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Dahomey,F,1,D,FC,0,4856.7,35.2,67.7,3.2,1,0.393,8,20,42.12,56.28,63.18,0.5,2428.3,0.5,0.07,0.03,0.07,35.2,67.7,3.2,8,20,0.159616919,0.352,8.45,33.45,58.1,-0.99,0.598,-0.397,0.24,-0.254,0.15,-0.201,0.404,-0.304,0.411,-0.439,0.152,"Brewers yeast + sucrose diet, without water supplementation",
Comp0480,Exp0263,Paper179,Ja,2009,P NATL ACAD SCI USA,106,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Dahomey,F,1,D,FC,0,4856.7,35.2,67.7,3.2,1,0.379,8,20,49.78,57.96,66.67,0.5,2428.3,0.5,0.08,0.03,0.08,35.2,67.7,3.2,8,20,0.138456213,0.352,22.19,49.65,84.86,-0.119,0.424,-0.007,0.201,0.123,0.125,0.057,0.381,0.332,0.332,0.109,0.125,"Brewers yeast + sucrose diet, with water supplementation",
Comp0481,Exp0264,Paper179,Ja,2009,P NATL ACAD SCI USA,106,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,M,1,D,FC,0,3013.4,22.5,72.4,5,1,0.633,8,73,34.39,43.83,52.92,0.76,2299.5,0.76,1.64,1.04,1.64,7.8,85.6,6.6,8,73,0.188723756,0.1515,13.07,21.91,28.27,-0.627,0.144,-0.781,0.076,-0.905,0.053,-1.108,0.163,-1.71,0.184,-1.105,0.054,"Yeast extract + sucrose + cornmeal diet, without water supplementation",
Comp0482,Exp0265,Paper179,Ja,2009,P NATL ACAD SCI USA,106,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,M,1,D,FC,0,3013.4,22.5,72.4,4,1,0.573,8,73,39.37,48.99,57.02,0.76,2299.5,0.76,2.04,1.17,2.04,7.8,85.6,6.6,8,73,0.168883259,0.1515,10.92,24.29,36.97,-0.784,0.153,-0.692,0.074,-0.679,0.049,-0.784,0.144,-1.109,0.152,-0.891,0.05,"Yeast extract + sucrose + cornmeal diet, with water supplementation",
Comp0483,Exp0266,Paper179,Ja,2009,P NATL ACAD SCI USA,106,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,F,1,D,FC,0,3013.4,22.5,72.4,4,1,0.633,8,73,39.73,48.99,53.98,0.76,2299.5,0.76,1.64,1.04,1.64,7.8,85.6,6.6,8,73,0.16760947,0.1515,24.38,35.34,44.87,-0.025,0.111,-0.344,0.064,-0.503,0.046,-0.789,0.152,-1.171,0.161,-0.582,0.046,"Yeast extract + sucrose + cornmeal diet, without water supplementation",
Comp0484,Exp0267,Paper179,Ja,2009,P NATL ACAD SCI USA,106,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,F,1,D,FC,0,3013.4,22.5,72.4,4,1,0.573,8,73,36.62,46.4,51.91,0.76,2299.5,0.76,1.95,1.12,1.95,7.8,85.6,6.6,8,73,0.179291797,0.1515,22.27,30.04,35.34,-0.116,0.116,-0.499,0.068,-0.719,0.05,-1.088,0.167,-1.68,0.186,-0.827,0.05,"Yeast extract + sucrose + cornmeal diet, with water supplementation",
Comp0570,Exp0291,Paper189,Grandison,2009,NATURE,462,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Dahomey,F,1,EOD,CNM,1,777.1,54.2,45.8,0,0,,14,100,32.36,35.69,78.74,,476.5,0.61,0.61,,,44.2,55.8,0,14,100,0.301984469,0.492,3.14,12.75,38.27,-1.554,0.142,-1.187,0.064,-0.649,0.035,-1.163,0.117,-0.564,0.085,-1.006,0.037,similar consumption rates among treatments,DR
Comp0571,Exp0291,Paper189,Grandison,2009,NATURE,462,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Dahomey,F,1,EOD,CNM,1,777.1,54.2,45.8,0,0,,14,100,32.36,35.69,78.74,,516.8,0.67,0.67,,,40.7,59.3,0,14,100,0.301984469,0.4745,3.7,11.65,24,-1.484,0.139,-1.244,0.065,-1.03,0.04,-1.304,0.123,-1.334,0.116,-1.369,0.042,similar consumption rates among treatments,DR+carbs
Comp0572,Exp0291,Paper189,Grandison,2009,NATURE,462,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Dahomey,F,1,EOD,CNM,1,777.1,54.2,45.8,0,0,,14,100,32.36,35.69,78.74,,476.8,0.61,0.61,,,44.1,55.8,0.1,14,100,0.301984469,0.4915,3.2,17.01,50.28,-1.546,0.142,-0.985,0.06,-0.395,0.032,-0.844,0.105,-0.226,0.073,-0.728,0.033,similar consumption rates among treatments,DR+lipids
Comp0573,Exp0292,Paper189,Grandison,2009,NATURE,462,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Dahomey,F,1,EOD,CNM,1,777.1,54.2,45.8,0,0,,14,100,45.37,52.35,61.48,,502,0.65,0.65,,,47,53,0,14,100,0.235809331,0.506,49.38,57.17,79.47,0.656,0.054,0.134,0.037,0.058,0.026,-0.687,0.127,0.041,0.085,0.189,0.026,similar consumption rates among treatments,DR+all amino-acids
Comp0574,Exp0292,Paper189,Grandison,2009,NATURE,462,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Dahomey,F,1,EOD,CNM,1,777.1,54.2,45.8,0,0,,14,100,45.37,52.35,61.48,,476.5,0.61,0.61,,,44.2,55.8,0,14,100,0.235809331,0.492,9.2,17.52,38.59,-0.924,0.117,-0.962,0.059,-0.641,0.035,-1.203,0.121,-0.703,0.092,-0.921,0.036,similar consumption rates among treatments,DR
Comp0579,Exp0019,Paper044,Bross,2005,AGING CELL,4,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,F,1,EOD,FC,0,1240.34,25.9,71.8,2.3,0,,12,531,25.22,29.62,34.46,0.33,413.45,0.33,0.33,,,25.9,71.8,2.3,12,468,0.322407308,0.259,7.41,9.7,13.23,-1.05,0.024,-1.295,0.013,-1.341,0.009,-1.789,0.028,-2.125,0.028,-1.621,0.009,control - 3.0X,1.0X
Comp0580,Exp0019,Paper044,Bross,2005,AGING CELL,4,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,F,1,EOD,FC,0,1240.34,25.9,71.8,2.3,0,,12,531,25.22,29.62,34.46,0.5,620.17,0.5,0.5,,,25.9,71.8,2.3,12,259,0.322407308,0.259,6.88,8.99,13.23,-0.951,0.03,-1.122,0.016,-1.128,0.01,-1.437,0.031,-1.581,0.028,-1.329,0.01,control - 3.0X,1.5X
Comp0581,Exp0018,Paper044,Bross,2005,AGING CELL,4,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,M,1,EOD,FC,0,1240.34,25.9,71.8,2.3,0,,12,485,41.08,56.8,67.25,0.33,413.45,0.33,0.33,,,25.9,71.8,2.3,12,425,0.226073851,0.259,17.11,48.15,71.25,-0.37,0.021,-0.038,0.009,-0.051,0.006,0.116,0.016,-0.115,0.018,-0.101,0.006,control - 3.0X,1.0X
Comp0582,Exp0018,Paper044,Bross,2005,AGING CELL,4,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,M,1,EOD,FC,0,1240.34,25.9,71.8,2.3,0,,12,485,41.08,56.8,67.25,0.5,620.17,0.5,0.5,,,25.9,71.8,2.3,12,249,0.226073851,0.259,16.4,50.44,86.24,-0.389,0.028,0.009,0.012,0.143,0.008,0.205,0.021,0.387,0.021,0.105,0.008,control - 3.0X,1.5X
Comp0619,Exp0147,Paper112,Min,2006,MECH AGEING DEV,127,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,M,1,EOD,CNM,0,950.8,18.7,66.1,15.2,0,,12,150,35.08,42.69,46.73,,796.3,0.84,0.84,,,25.8,74,0.3,12,150,0.254885302,0.2225,83.8,97.19,100,1.081,0.025,0.641,0.018,0.286,0.015,1.172,0.119,0.949,0.476,1.09,0.019,control - 11% sucrose + 10% yeast,sucrose + 4% casein
Comp0620,Exp0148,Paper112,Min,2006,MECH AGEING DEV,127,Spp008,Drosophila,Drosophila,melanogaster,Drosophila_melanogaster,1,Canton-S,F,1,EOD,CNM,0,950.8,18.7,66.1,15.2,0,,12,150,38.32,43.25,47.95,,796.3,0.84,0.84,,,25.8,74,0.3,12,150,0.238473768,0.2225,100,100,100,1.2,0.021,,,,,,,,,1.2,0.021,control - 11% sucrose + 10% yeast,sucrose + 4% casein
Comp0465,Exp0255,Paper177,Colman,2009,SCIENCE,325,Spp009,RhesusMonkey,Macaca,mulatta,Macaca_mulatta,0,WT_rhesus,MF,1,D,FW,1,,14.6,63.3,22.1,0,,3650,38,6679.5,9234.5,,0.7,,0.7,0.7,,,14.6,63.3,22.1,3650,38,0.35335689,0.146,21.69,35.6,,-0.142,0.225,-0.336,0.123,-2,0.14,-0.613,0.271,,,-0.356,0.123,"no information on caloric value of the diet, no LT75 data",
Comp0040,Exp0015,Paper042,Segoli,2007,EVOL ECOL RES,9,Spp010,WhiteWidowSpider,Latrodectus,pallidus,Latrodectus_pallidus,0,WT_wwspider,M,0,W,FW,1,3588.69,53.5,25.4,21.1,0,,90,28,19.87,22.68,27.77,0.6,2153.21,0.6,0.6,,,53.5,25.4,21.1,90,29,0.819149904,0.535,13.63,34.69,56.64,-0.592,0.365,-0.363,0.166,-0.28,0.107,-0.314,0.308,-0.404,0.306,-0.428,0.108,assumed 5 flies/week for control,3 flies/week
Comp0045,Exp0020,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,0,D,FC,1,21.1,41.4,54.9,3.8,1,21.1,14,100,43.72,50.41,55.43,0.95,20.05,0.95,0.95,20.05,0.95,41.4,54.9,3.8,14,100,0.242550243,0.414,24.03,47,63.6,-0.04,0.082,-0.062,0.041,-0.165,0.029,-0.097,0.083,-0.462,0.096,-0.186,0.029,100% - control,95%
Comp0046,Exp0020,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,0,D,FC,1,21.1,41.4,54.9,3.8,1,21.1,14,100,43.72,50.41,55.43,0.9,18.99,0.9,0.9,18.99,0.9,41.4,54.9,3.8,14,100,0.242550243,0.414,28.98,51.59,73.5,0.147,0.074,0.031,0.039,-0.02,0.027,-0.046,0.084,-0.099,0.085,0.007,0.027,100% - control,90%
Comp0047,Exp0020,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,0,D,FC,1,21.1,41.4,54.9,3.8,1,21.1,14,100,43.72,50.41,55.43,0.85,17.94,0.85,0.85,17.94,0.85,41.4,54.9,3.8,14,100,0.242550243,0.414,43.11,55.48,68.2,0.532,0.059,0.104,0.038,-0.095,0.028,-0.409,0.109,-0.537,0.106,0.007,0.028,100% - control,85%
Comp0048,Exp0020,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,0,D,FC,1,21.1,41.4,54.9,3.8,1,21.1,14,100,43.72,50.41,55.43,0.8,16.88,0.8,0.8,16.88,0.8,41.4,54.9,3.8,14,100,0.242550243,0.414,25.09,38.87,53,0.004,0.08,-0.25,0.045,-0.344,0.031,-0.577,0.103,-0.764,0.103,-0.406,0.031,100% - control,80%
Comp0049,Exp0020,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,0,D,FC,1,21.1,41.4,54.9,3.8,1,21.1,14,100,43.72,50.41,55.43,0.75,15.83,0.75,0.75,15.83,0.75,41.4,54.9,3.8,14,100,0.242550243,0.414,24.38,40.99,60.78,-0.025,0.081,-0.198,0.044,-0.209,0.029,-0.412,0.096,-0.401,0.09,-0.267,0.03,100% - control,75%
Comp0050,Exp0020,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,0,D,FC,1,21.1,41.4,54.9,3.8,1,21.1,14,100,43.72,50.41,55.43,0.7,14.77,0.7,0.7,14.77,0.7,41.4,54.9,3.8,14,100,0.242550243,0.414,34.27,40.99,58.65,0.313,0.067,-0.198,0.044,-0.245,0.03,-1.025,0.127,-0.513,0.094,-0.267,0.03,100% - control,70%
Comp0051,Exp0020,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,0,D,FC,1,21.1,41.4,54.9,3.8,1,21.1,14,100,43.72,50.41,55.43,0.65,13.72,0.65,0.65,13.72,0.65,41.4,54.9,3.8,14,100,0.242550243,0.414,50.88,57.95,68.55,0.682,0.053,0.147,0.037,-0.09,0.028,-0.733,0.13,-0.641,0.113,0.047,0.028,100% - control,65%
Comp0052,Exp0020,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,0,D,FC,1,21.1,41.4,54.9,3.8,1,21.1,14,100,43.72,50.41,55.43,0.6,12.66,0.6,0.6,12.66,0.6,41.4,54.9,3.8,14,100,0.242550243,0.414,48.76,57.24,65.73,0.644,0.054,0.135,0.037,-0.132,0.028,-0.633,0.124,-0.835,0.12,-0.005,0.029,100% - control,60%
Comp0053,Exp0020,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,0,D,FC,1,21.1,41.4,54.9,3.8,1,21.1,14,100,43.72,50.41,55.43,0.5,10.55,0.5,0.5,10.55,0.5,29.2,61,9.8,14,100,0.242550243,0.353,84.09,85.51,89.04,1.083,0.037,0.524,0.03,0.171,0.024,-0.84,0.262,-0.58,0.201,0.651,0.028,100% - control,50%
Comp0054,Exp0020,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,0,D,FC,1,21.1,41.4,54.9,3.8,1,21.1,14,100,43.72,50.41,55.43,0.4,8.44,0.4,0.4,8.44,0.4,29.2,61,9.8,14,100,0.242550243,0.353,95.75,97.88,98.94,1.172,0.033,0.648,0.027,0.275,0.023,0.49,0.726,0,0.983,1.106,0.031,100% - control,40%
Comp0055,Exp0020,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,0,D,FC,1,21.1,41.4,54.9,3.8,1,21.1,14,100,43.72,50.41,55.43,0.3,6.33,0.3,0.3,6.33,0.3,29.2,61,9.8,14,100,0.242550243,0.353,100,100,100,1.2,0.032,,,,,,,,,1.2,0.032,100% - control,30%
Comp0584,Exp0294,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,M,0,D,FC,1,10.55,41.4,54.9,3.8,1,10.55,14,100,12.93,40.62,70.77,0.8,8.44,0.8,0.8,8.44,0.8,41.4,54.9,3.8,14,100,0.51986632,0.414,68.2,87.98,98.59,0.927,0.043,0.551,0.029,0.272,0.023,0.688,0.107,0.667,0.18,0.831,0.026,50% - control,40%
Comp0585,Exp0294,Paper045,Carey,2002,AGING CELL,1,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,M,0,D,FC,1,10.55,41.4,54.9,3.8,1,10.55,14,100,12.93,40.62,70.77,0.6,6.33,0.6,0.6,6.33,0.6,41.4,54.9,3.8,14,100,0.51986632,0.414,98.59,100,100,1.191,0.032,0.667,0.027,,,1.929,2.091,,,1.202,0.032,50% - control,30%
Comp0628,Exp0316,Paper181,Tu,2003,AGING CELL,2,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,1,D,CNM,0,21.1,0,100,0,0,,14,100,17.98,39.22,54,,19.78,0.94,0.94,,,21.6,76.4,2,14,100,0.437773609,0.108,6.69,78.87,97.53,-1.156,0.126,0.448,0.031,0.261,0.023,0.762,0.042,0.624,0.11,0.362,0.024,"control - sucrose only, little info on the setup & diets",sucrose + yeast all time
Comp0629,Exp0316,Paper181,Carey,1998,SCIENCE,281,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,1,D,CNM,0,21.1,0,100,0,0,,14,100,17.98,39.22,54,,19.78,0.94,0.94,,,21.6,76.4,2,44,100,0.617283951,0.108,11.27,89.44,100,-0.757,0.11,0.566,0.029,0.286,0.023,0.869,0.039,0.852,0.195,0.496,0.025,"control - sucrose only, little info on the setup & diets",sucrose + yeast from 30 days
Comp0630,Exp0316,Paper181,Carey,1998,SCIENCE,281,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,1,D,CNM,0,21.1,0,100,0,0,,14,100,17.98,39.22,54,,19.78,0.94,0.94,,,21.6,76.4,2,74,100,0.709906421,0.108,30.28,92.95,100,0.191,0.072,0.601,0.028,0.286,0.023,0.934,0.046,0.89,0.288,0.668,0.026,"control - sucrose only, little info on the setup & diets",sucrose + yeast from 60 days
Comp0631,Exp0316,Paper181,Carey,1998,SCIENCE,281,Spp011,Medfly,Ceratitis,capitata,Ceratitis_capitata,0,WT_medfly,F,1,D,CNM,0,21.1,0,100,0,0,,14,100,17.98,39.22,54,,19.78,0.94,0.94,,,21.6,76.4,2,104,100,0.76643284,0.108,41.55,81.34,93.66,0.497,0.06,0.477,0.03,0.221,0.024,0.716,0.063,0.295,0.135,0.547,0.025,"control - sucrose only, little info on the setup & diets",sucrose + yeast from 90 days
Comp0077,Exp0033,Paper054,Hunt,2004,NATURE,432,Spp012,FieldCricket,Teleogryllus,commodus,Teleogryllus_commodus,0,WT_cricket,M,0,W,CNM,0,901.68,41.8,37.1,21.1,0,,80,100,22.86,29.72,36.86,0.75,884.26,0.98,0.98,,,34.4,45.1,20.4,80,100,0.777756173,0.381,16.84,36.14,58.25,-0.39,0.096,-0.322,0.046,-0.251,0.03,-0.361,0.091,-0.372,0.086,-0.374,0.03,control - High protein diet,Medium
Comp0078,Exp0033,Paper054,Hunt,2004,NATURE,432,Spp012,FieldCricket,Teleogryllus,commodus,Teleogryllus_commodus,0,WT_cricket,M,0,W,CNM,0,901.68,41.8,37.1,21.1,0,,80,100,22.86,29.72,36.86,0.5,866.84,0.96,0.96,,,26.8,53.5,19.7,80,100,0.777756173,0.343,7.37,16.14,30.53,-1.089,0.124,-1.024,0.06,-0.843,0.038,-1.185,0.12,-1.116,0.108,-1.13,0.039,control - High protein diet,Low
Comp0079,Exp0034,Paper054,Hunt,2004,NATURE,432,Spp012,FieldCricket,Teleogryllus,commodus,Teleogryllus_commodus,0,WT_cricket,F,0,W,CNM,0,901.68,41.8,37.1,21.1,0,,80,100,39.72,51.27,60.84,0.75,884.26,0.98,0.98,,,34.4,45.1,20.4,80,100,0.66822586,0.381,34.74,62.45,86.67,0.326,0.067,0.221,0.036,0.144,0.025,0.243,0.076,0.258,0.083,0.278,0.025,control - High protein diet,Medium
Comp0080,Exp0034,Paper054,Hunt,2004,NATURE,432,Spp012,FieldCricket,Teleogryllus,commodus,Teleogryllus_commodus,0,WT_cricket,F,0,W,CNM,0,901.68,41.8,37.1,21.1,0,,80,100,39.72,51.27,60.84,0.5,866.84,0.96,0.96,,,26.8,53.5,19.7,80,100,0.66822586,0.343,70.18,93.68,98.25,0.949,0.042,0.608,0.028,0.268,0.023,0.983,0.101,0.425,0.339,0.916,0.027,control - High protein diet,Low
Comp0553,Exp0286,Paper186,Zajitschek,2009,FUNCT ECOL,23,Spp012,FieldCricket,Teleogryllus,commodus,Teleogryllus_commodus,0,WT_cricket,M,1,D,CNM,0,901.68,41.8,37.1,21.1,0,,58,147,29.49,39.62,54.49,,866.84,0.96,0.96,,,26.8,53.5,19.7,58,147,0.662932907,0.343,22.22,42.5,68.96,-0.118,0.058,-0.162,0.029,-0.084,0.019,-0.245,0.06,-0.083,0.053,-0.146,0.019,HH (control) and LL diets only,
Comp0554,Exp0287,Paper186,Zajitschek,2009,FUNCT ECOL,23,Spp012,FieldCricket,Teleogryllus,commodus,Teleogryllus_commodus,0,WT_cricket,F,1,D,CNM,0,901.68,45,45,10,0,,58,147,18.99,24.92,27.53,,866.84,0.96,0.96,,,27.8,63.3,9,58,147,0.75334459,0.364,9.88,14.81,19.58,-0.867,0.078,-1.086,0.042,-1.172,0.029,-1.537,0.092,-2.016,0.098,-1.428,0.029,HH (control) and LL diets only,
Comp0081,Exp0035,Paper055,Inness,2008,P ROY SOC B-BIOL SCI,275,Spp013,3SpinedStickleback,Gasterosteus,aculeatus,Gasterosteus_aculeatus,0,WT_stickleback,MF,0,D,BW,0,314.65,61,29,10,0,,14,32,657.04,743.74,792.41,0.2,61.77,0.2,0.2,,,61,29,10,14,40,0.020863138,0.61,22.05,47.09,83.42,-0.126,0.241,-0.06,0.116,0.106,0.071,-0.037,0.226,0.308,0.181,0.072,0.071,amount of food increased over time,DR
Comp0137,Exp0069,Paper074,Sutphin,2008,EXP GERONTOL,43,Spp014,C.remanei,Caenorhabditis,remanei,Caenorhabditis_remanei,0,EM464,MF,1,D,FC,1,0.2,75,15,10,0,,4,44,36.4,42.68,51.25,0,0,0,0,,,0,0,0,4,59,0.099009901,0.375,12.33,18.66,22.19,-0.714,0.224,-0.978,0.124,-1.18,0.089,-1.502,0.285,-2.443,0.355,-1.421,0.093,control - CF,BD
Comp0138,Exp0070,Paper074,Sutphin,2008,EXP GERONTOL,43,Spp014,C.remanei,Caenorhabditis,remanei,Caenorhabditis_remanei,0,SB146,MF,1,D,FC,1,0.2,75,15,10,0,,4,30,32.85,35.98,42.05,0,0,0,0,,,0,0,0,4,29,0.108548168,0.375,39.44,45.07,54.58,0.45,0.211,-0.104,0.143,-0.314,0.104,-1.054,0.445,-0.986,0.39,-0.29,0.105,control - CF,BD
Comp0088,Exp0042,Paper059,Kealy,2002,J AM VET MED ASSOC,9,Spp015,Dog,Canis,lupus,Canis_lupus,0,Labrador retriever,MF,0,D,FW,1,7305966,25,45.8,29.2,1,7305966,56,24,3645.8,4077.53,4522.23,0.75,5660553.6,0.77,0.77,5660553.6,0.77,25,45.8,29.2,56,24,0.015127776,0.25,12.32,24.82,33.28,-0.68,0.447,-0.673,0.223,-0.771,0.154,-0.828,0.447,-1.45,0.519,-0.963,0.156,control - controlled diet,restricted diet
Comp0202,Exp0101,Paper081,Weithoff,2007,OECOLOGIA,153,Spp016,Cephalodella,Cephalodella,spp,Cephalodella_spp,0,WT_cephalodella,F,1,D,FC,0,0.004348,28.4,36.8,34.8,0,,3,24,2.1,2.69,3.29,0.1,0,0.1,0.1,,,28.4,36.8,34.8,3,24,0.588235294,0.284,44.02,79.93,94.72,0.551,0.241,0.461,0.128,0.232,0.098,0.663,0.28,0.417,0.512,0.565,0.103,food defined as carbon concentration in water,
Comp0203,Exp0101,Paper081,Weithoff,2007,OECOLOGIA,153,Spp016,Cephalodella,Cephalodella,spp,Cephalodella_spp,0,WT_cephalodella,F,1,D,FC,0,0.004348,28.4,36.8,34.8,0,,3,24,2.1,2.69,3.29,0,0,0,0,,,0,0,0,3,24,0.588235294,0.142,53.52,89.79,97.53,0.726,0.212,0.569,0.119,0.261,0.097,0.886,0.288,0.475,0.904,0.756,0.108,food defined as carbon concentration in water,starvation
Comp0204,Exp0102,Paper081,Weithoff,2007,OECOLOGIA,153,Spp017,Elosa,Elosa,worallii,Elosa_worallii,0,WT_elosa,F,1,D,FC,0,0.004348,28.4,36.8,34.8,0,,3,24,6.57,8,11.49,0.1,0,0.1,0.1,,,28.4,36.8,34.8,3,24,0.313479624,0.284,10.56,13.03,30.98,-0.812,0.469,-1.173,0.264,-0.831,0.157,-1.83,0.611,-0.936,0.419,-1.131,0.162,food defined as carbon concentration in water,
